Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Custom study tncs accepted at
634dc4d465a8f65b8dd1b907,5dacfb6549a9c000107b7c25,APPROVED,2022-10-17T21:10:49.945000Z,2022-10-17T21:14:44.048000Z,2022-10-17T21:14:44.538000Z,2022-10-17T21:14:44.462673Z,235,C144ZYME,1932,58,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
634dc4e6c2c15a7260c9510c,615dd10c093014acf3c07cdf,APPROVED,2022-10-17T21:11:05.153000Z,2022-10-17T21:11:34.413000Z,2022-10-17T21:11:34.869000Z,2022-10-17T21:11:34.793311Z,30,C144ZYME,175,27,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
634dc4e80d7560fed4dc719f,5eb342dff78ab11407daf144,APPROVED,2022-10-17T21:11:07.733000Z,2022-10-17T21:12:45.867000Z,2022-10-17T21:12:46.403000Z,2022-10-17T21:12:46.314016Z,99,C144ZYME,1269,22,Female,Asian,United States,United States,United States,English,No,Unemployed (and job seeking),
634dc4f44f7186870cfa7e98,5b7f12c28e39df00016ad638,APPROVED,2022-10-17T21:11:19.636000Z,2022-10-17T21:12:20.519000Z,2022-10-17T21:12:21.006000Z,2022-10-17T21:12:20.932902Z,61,C144ZYME,94,32,Female,DATA_EXPIRED,United States,United States,United States,English,No,DATA_EXPIRED,
634dc509b63562da4025eea7,60fe2255ec4625f1c70e8581,APPROVED,2022-10-17T21:11:40.543000Z,2022-10-17T21:12:28.814000Z,2022-10-17T21:12:29.228000Z,2022-10-17T21:12:29.158234Z,49,C144ZYME,1193,28,Female,White,United States,United States,United States,English,No,Full-Time,
634dc50a7697018f28061cd8,5a2e19cca3a512000195866a,APPROVED,2022-10-17T21:11:42.812000Z,2022-10-17T21:12:14.250000Z,2022-10-17T21:12:14.762000Z,2022-10-17T21:12:14.803736Z,32,C144ZYME,2586,27,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking),
634dc50b5bbfa3901f1f92d5,62a782fdb1d4b2ae48d8e5be,APPROVED,2022-10-17T21:11:42.888000Z,2022-10-17T21:12:19.345000Z,2022-10-17T21:12:19.873000Z,2022-10-17T21:12:19.793893Z,37,C144ZYME,211,39,Male,White,United States,United States,United States,English,No,DATA_EXPIRED,
634dc50e8aa1a5f50f2ac293,5dedb806838b4f46c8d183a5,APPROVED,2022-10-17T21:11:48.544000Z,2022-10-17T21:13:23.337000Z,2022-10-17T21:13:23.843000Z,2022-10-17T21:13:23.750938Z,95,C144ZYME,3146,41,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
634dc51ab4791ec3f62f0701,611c3a95571912992fae32cf,APPROVED,2022-10-17T21:11:58.238000Z,2022-10-17T21:17:12.466000Z,2022-10-17T21:17:12.897000Z,2022-10-17T21:17:12.829039Z,315,C144ZYME,1259,29,Male,White,United States,United States,United States,English,No,Part-Time,
634dc520ed0c808392b86742,6100b75556a4589a8c19efe2,APPROVED,2022-10-17T21:12:03.228000Z,2022-10-17T21:13:57.156000Z,2022-10-17T21:13:57.624000Z,2022-10-17T21:13:57.554169Z,114,C144ZYME,183,23,Female,Asian,United States,United States,United States,English,Yes,Part-Time,
634dc52cf56a214c80a7fc70,5e40940007d0442d8b9f5c28,APPROVED,2022-10-17T21:12:16.139000Z,2022-10-17T21:13:22.915000Z,2022-10-17T21:13:23.358000Z,2022-10-17T21:13:23.284747Z,67,C144ZYME,1108,34,Female,White,United States,United States,United States,English,Yes,DATA_EXPIRED,
634dc5399ed829dfeebec99d,5f4828b6dbc4a22da4be4d72,APPROVED,2022-10-17T21:12:29.239000Z,2022-10-17T21:13:06.548000Z,2022-10-17T21:13:06.982000Z,2022-10-17T21:13:06.902498Z,38,C144ZYME,1776,37,Male,White,United States,United States,United States,English,No,Full-Time,
634dc5438f2b180622d1b8e5,5e9a7f47453cfc000a735466,APPROVED,2022-10-17T21:12:38.057000Z,2022-10-17T21:13:08.829000Z,2022-10-17T21:13:09.243000Z,2022-10-17T21:13:09.176552Z,31,C144ZYME,1351,36,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
634dc548b7ddcbb82a2f06d2,5f828002935db93a4d29d577,APPROVED,2022-10-17T21:12:45.679000Z,2022-10-17T21:15:13.007000Z,2022-10-17T21:15:13.523000Z,2022-10-17T21:15:13.446815Z,148,C144ZYME,2217,23,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
634dc54b0d7560fed4dc71a9,6163abe84640981d685a57f2,APPROVED,2022-10-17T21:12:50.246000Z,2022-10-17T21:15:58.470000Z,2022-10-17T21:15:58.987000Z,2022-10-17T21:15:58.919165Z,189,C144ZYME,479,65,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
634dc55ced0c808392b86747,634daef76b207fe8342f06fe,APPROVED,2022-10-17T21:13:07.910000Z,2022-10-17T21:14:16.351000Z,2022-10-17T21:14:16.789000Z,2022-10-17T21:14:16.731487Z,69,C144ZYME,0,38,Female,White,United States,United States,United States,English,No,Full-Time,
634dc56a6bb70d40a0ec2b80,5e8ea833d4e24915d6880320,APPROVED,2022-10-17T21:14:21.531000Z,2022-10-17T21:14:56.397000Z,2022-10-17T21:14:56.935000Z,2022-10-17T21:14:56.863658Z,35,C144ZYME,1763,30,Male,White,United States,United States,United States,English,No,Part-Time,
634dc56bd3a4eb873e1d1112,60b5de64071568319511deff,APPROVED,2022-10-17T21:13:20.140000Z,2022-10-17T21:16:05.283000Z,2022-10-17T21:16:05.766000Z,2022-10-17T21:16:05.704932Z,166,C144ZYME,397,22,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
634dc57366b43240eec4b8ef,62e1503dabce3da6af676b77,APPROVED,2022-10-17T21:13:30.332000Z,2022-10-17T21:14:17.584000Z,2022-10-17T21:14:18.071000Z,2022-10-17T21:14:17.995299Z,48,C144ZYME,317,33,Male,White,United States,United States,United States,English,No,Full-Time,
634dc575b63562da4025eeab,5ecc6fb87c7c7646490f3cf8,APPROVED,2022-10-17T21:13:28.284000Z,2022-10-17T21:14:14.762000Z,2022-10-17T21:14:15.234000Z,2022-10-17T21:14:15.163653Z,47,C144ZYME,977,37,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time,
634dc58ae952f42cb805fd5f,5e1b9951be8d633cb531644c,APPROVED,2022-10-17T21:13:47.696000Z,2022-10-17T21:14:49.575000Z,2022-10-17T21:14:50.053000Z,2022-10-17T21:14:49.980722Z,62,C144ZYME,1157,26,Male,Black,United States,United States,United States,English,Yes,Full-Time,
634dc58ef1238a0a33a30aca,5bbb4682b8653000016779e3,APPROVED,2022-10-17T21:13:54.348000Z,2022-10-17T21:15:16.130000Z,2022-10-17T21:15:16.729000Z,2022-10-17T21:15:16.662913Z,82,C144ZYME,557,33,Female,White,United States,United States,United States,English,No,Full-Time,
634dc59680890bcb77fa7e95,5e9c86833eb2831a98fad6ca,APPROVED,2022-10-17T21:14:05.809000Z,2022-10-17T21:14:45.413000Z,2022-10-17T21:14:45.944000Z,2022-10-17T21:14:45.859718Z,40,C144ZYME,741,71,Male,White,United States,United States,United States,Norwegian,DATA_EXPIRED,DATA_EXPIRED,
634dc59c7542e810dd998f37,5ba855d47c0ebe0001272f70,APPROVED,2022-10-17T21:14:06.158000Z,2022-10-17T21:14:43.423000Z,2022-10-17T21:14:43.953000Z,2022-10-17T21:14:43.867833Z,38,C144ZYME,1450,28,Male,White,Albania,United States,United States,Albanian,DATA_EXPIRED,DATA_EXPIRED,
634dc5a2c310f08fd7b8ea38,60f1b59d5e90dbffe5dcc97d,APPROVED,2022-10-17T21:14:15.457000Z,2022-10-17T21:16:13.489000Z,2022-10-17T21:16:13.979000Z,2022-10-17T21:16:13.891681Z,119,C144ZYME,790,48,Female,White,United States,United States,United States,English,No,Full-Time,
634dc5b6f8bb8b91f6eef528,6018afcf89d3371aeeb8a9b6,APPROVED,2022-10-17T21:14:34.513000Z,2022-10-17T21:16:51.013000Z,2022-10-17T21:16:51.488000Z,2022-10-17T21:16:51.414953Z,137,C144ZYME,966,24,Female,White,United States,United States,United States,English,Yes,Other,
634dc5bf275d57ed8b381c3d,5f80fc92d6cb831ad3aabbc4,APPROVED,2022-10-17T21:14:43.017000Z,2022-10-17T21:16:48.488000Z,2022-10-17T21:16:49.111000Z,2022-10-17T21:16:49.042471Z,126,C144ZYME,554,53,Female,White,United States,United States,United States,English,No,Full-Time,
634dc5cc1aa86ff903a9faec,5e10d74ac74474000de3dc17,APPROVED,2022-10-17T21:14:55.276000Z,2022-10-17T21:15:31.331000Z,2022-10-17T21:15:31.842000Z,2022-10-17T21:15:31.756082Z,37,C144ZYME,2162,35,Female,White,United States,United States,United States,English,No,Full-Time,
634dc5d616905409e9a30acf,60d38bc77bf91667dce30e64,APPROVED,2022-10-17T21:15:06.412000Z,2022-10-17T21:17:30.475000Z,2022-10-17T21:17:30.897000Z,2022-10-17T21:17:30.820824Z,145,C144ZYME,1215,46,Male,White,United States,United States,United States,English,No,Full-Time,
634dc5e84fe10af04e061cc6,5ade6f4709eae2000112e9e2,APPROVED,2022-10-17T21:15:22.869000Z,2022-10-17T21:16:07.693000Z,2022-10-17T21:16:08.211000Z,2022-10-17T21:16:08.213730Z,45,C144ZYME,1203,29,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking),
634dc5f7b43bacf7f41bbfbc,61087a3ac7ca8020fdbd4a5e,APPROVED,2022-10-17T21:15:40.267000Z,2022-10-17T21:17:28.231000Z,2022-10-17T21:17:28.729000Z,2022-10-17T21:17:28.657224Z,108,C144ZYME,1185,24,Female,Mixed,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",
634dc600ea0ba3b595d72542,5f5be09e16b98d18b3d213db,APPROVED,2022-10-17T21:15:47.217000Z,2022-10-17T21:16:36.468000Z,2022-10-17T21:16:36.979000Z,2022-10-17T21:16:36.888876Z,50,C144ZYME,1381,26,Female,White,United States,United States,United States,English,No,DATA_EXPIRED,
634dc602b22d84634feef4e2,6306a238f129633597d98c9e,APPROVED,2022-10-17T21:15:51.330000Z,2022-10-17T21:16:25.292000Z,2022-10-17T21:16:25.799000Z,2022-10-17T21:16:25.725579Z,34,C144ZYME,52,64,Female,White,United States,United States,United States,English,No,Part-Time,
634dc60abff4a7e9e6c4b8e1,5fc3e1e8704ddd41e549c4b8,APPROVED,2022-10-17T21:15:57.910000Z,2022-10-17T21:18:41.005000Z,2022-10-17T21:18:41.447000Z,2022-10-17T21:18:41.382676Z,164,C144ZYME,1214,57,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
634dc60db22d84634feef4e5,62feb7a7ed780171f3d22c25,APPROVED,2022-10-17T21:15:58.988000Z,2022-10-17T21:17:42.216000Z,2022-10-17T21:17:42.689000Z,2022-10-17T21:17:42.621169Z,104,C144ZYME,150,26,Male,White,United States,United States,United States,English,No,Part-Time,
634dc612c106d1133adc7185,62f304adb152cffdd034af8b,APPROVED,2022-10-17T21:16:02.838000Z,2022-10-17T21:16:30.501000Z,2022-10-17T21:16:31.121000Z,2022-10-17T21:16:31.027549Z,28,C144ZYME,199,19,Male,Other,United States,United States,United States,English,Yes,Unemployed (and job seeking),
634dc6158ee728348516ac80,609ee7a707f13c414e5e87ec,APPROVED,2022-10-17T21:16:40.966000Z,2022-10-17T21:17:18.796000Z,2022-10-17T21:17:19.206000Z,2022-10-17T21:17:19.134927Z,38,C144ZYME,1401,45,Female,White,United States,United States,United States,English,No,Other,
634dc61cfd68a2084bb6c0ba,5ce7b20479642d00197682ea,APPROVED,2022-10-17T21:16:18.122000Z,2022-10-17T21:17:37.350000Z,2022-10-17T21:17:37.828000Z,2022-10-17T21:17:37.751488Z,80,C144ZYME,2516,46,Female,White,United States,United States,United States,English,No,Part-Time,
634dc621e952f42cb805fd6d,631f5461c45e8b4374cdeb97,APPROVED,2022-10-17T21:16:20.943000Z,2022-10-17T21:17:07.897000Z,2022-10-17T21:17:08.409000Z,2022-10-17T21:17:08.335611Z,47,C144ZYME,9,31,Female,Mixed,United States,United States,United States,English,Yes,Part-Time,
634dc62423183aa40eeef4c6,568e7144e3ef9e000da20149,APPROVED,2022-10-17T21:16:25.126000Z,2022-10-17T21:18:27.264000Z,2022-10-17T21:18:27.727000Z,2022-10-17T21:18:27.654060Z,123,C144ZYME,1569,38,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
634dc629275d57ed8b381c45,5fa1b1a4499be43137fba435,APPROVED,2022-10-17T21:16:29.485000Z,2022-10-17T21:19:18.603000Z,2022-10-17T21:19:19.101000Z,2022-10-17T21:19:19.023616Z,170,C144ZYME,1307,67,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",
634dc62df213abd4ddb8ea28,58628a0e75946e0001b9fb2d,APPROVED,2022-10-17T21:16:36.831000Z,2022-10-17T21:17:37.687000Z,2022-10-17T21:17:43.123000Z,2022-10-17T21:17:38.040827Z,61,C144ZYME,259,49,Female,White,United States,United States,United States,English,No,DATA_EXPIRED,
634dc63f440171f1e41aa55b,5b482793940208000162c29b,APPROVED,2022-10-17T21:16:51.927000Z,2022-10-17T21:19:44.587000Z,2022-10-17T21:19:45.055000Z,2022-10-17T21:19:44.975552Z,173,C144ZYME,46,27,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking),
634dc6405c468a6507dc717a,5e9a363724927e0d07782751,APPROVED,2022-10-17T21:16:51.144000Z,2022-10-17T21:17:54.092000Z,2022-10-17T21:17:54.625000Z,2022-10-17T21:17:54.564147Z,63,C144ZYME,1687,23,Female,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
634dc6480835ccede42ac257,611c566a4412b71fd8fb5e20,APPROVED,2022-10-17T21:16:59.675000Z,2022-10-17T21:18:12.855000Z,2022-10-17T21:18:13.331000Z,2022-10-17T21:18:13.260588Z,74,C144ZYME,1342,22,Female,White,United States,United States,United States,English,DATA_EXPIRED,Part-Time,
634dc64b4225c1ac18e81c14,5ee82a46e6b51f000bb84f72,APPROVED,2022-10-17T21:17:02.419000Z,2022-10-17T21:19:05.139000Z,2022-10-17T21:19:05.635000Z,2022-10-17T21:19:05.562232Z,123,C144ZYME,1110,30,Male,Asian,China,United States,United States,Chinese,No,Full-Time,
634dc64ef1238a0a33a30ad6,623abd6485e3c9c9a51fb456,APPROVED,2022-10-17T21:17:04.754000Z,2022-10-17T21:18:51.584000Z,2022-10-17T21:18:52.033000Z,2022-10-17T21:18:51.964440Z,107,C144ZYME,81,23,Female,Mixed,United States,United States,"United States, United States",English,No,DATA_EXPIRED,
634dc65bea7e834a6f7ff6e2,586d3755a205a90001e7ea44,APPROVED,2022-10-17T21:17:17.485000Z,2022-10-17T21:17:52.161000Z,2022-10-17T21:17:52.609000Z,2022-10-17T21:17:52.551105Z,35,C144ZYME,245,57,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
634dc65c48efd93d5d25eef3,5b6e9435885b0b0001bb034b,APPROVED,2022-10-17T21:17:20.280000Z,2022-10-17T21:19:06.379000Z,2022-10-17T21:19:06.813000Z,2022-10-17T21:19:06.741325Z,107,C144ZYME,1332,26,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
634dc65cbce4dbc530a40daf,6113d03af56e2fad3fd97e85,APPROVED,2022-10-17T21:17:20.973000Z,2022-10-17T21:18:44.324000Z,2022-10-17T21:18:44.765000Z,2022-10-17T21:18:44.693900Z,84,C144ZYME,292,27,Male,Asian,United States,United States,United States,Urdu,No,Full-Time,
634dc66a4c2f2b1fccc95107,5bb6e39827fb5000013c8fe9,APPROVED,2022-10-17T21:17:36.776000Z,2022-10-17T21:18:14.319000Z,2022-10-17T21:18:14.760000Z,2022-10-17T21:18:14.673785Z,38,C144ZYME,588,36,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",
